,STATION,DATE,ENTRIES,EXITS
8208,SUTPHIN-ARCHER,03/17/2021,8382,9087
8209,SUTPHIN-ARCHER,03/18/2021,8120,8995
8210,SUTPHIN-ARCHER,03/19/2021,8237,9127
8211,SUTPHIN-ARCHER,03/06/2021,5217,5545
8212,SUTPHIN-ARCHER,03/07/2021,4164,4296
8213,SUTPHIN-ARCHER,03/08/2021,8279,9011
8214,SUTPHIN-ARCHER,03/09/2021,8693,9332
8215,SUTPHIN-ARCHER,03/10/2021,8703,9177
8216,SUTPHIN-ARCHER,03/11/2021,8748,9626
8217,SUTPHIN-ARCHER,03/12/2021,8969,9722
8218,SUTPHIN-ARCHER,02/27/2021,5156,5100
8219,SUTPHIN-ARCHER,02/28/2021,3692,3928
8220,SUTPHIN-ARCHER,03/01/2021,8342,8821
8221,SUTPHIN-ARCHER,03/02/2021,8331,8937
8222,SUTPHIN-ARCHER,03/03/2021,8703,9284
8223,SUTPHIN-ARCHER,03/04/2021,8627,9205
8224,SUTPHIN-ARCHER,03/05/2021,8707,9235
8225,JAMAICA CENTER,03/27/2021,7248,7878
8226,JAMAICA CENTER,03/28/2021,4384,4946
8227,JAMAICA CENTER,03/29/2021,10109,11951
8228,JAMAICA CENTER,03/30/2021,10768,12870
8229,JAMAICA CENTER,03/31/2021,10371,12321
8230,JAMAICA CENTER,04/01/2021,10242,12255
8231,JAMAICA CENTER,04/02/2021,9191,11419
8232,JAMAICA CENTER,03/20/2021,7017,7631
8233,JAMAICA CENTER,03/21/2021,5092,5803
8234,JAMAICA CENTER,03/22/2021,10590,12256
8235,JAMAICA CENTER,03/23/2021,11105,12857
8236,JAMAICA CENTER,03/24/2021,11030,12483
8237,JAMAICA CENTER,03/25/2021,13572,13291
8238,JAMAICA CENTER,03/26/2021,10544,12116
8239,JAMAICA CENTER,03/13/2021,7850,8480
8240,JAMAICA CENTER,03/14/2021,5079,5138
8241,JAMAICA CENTER,03/15/2021,10352,11719
8242,JAMAICA CENTER,03/16/2021,11822,12557
8243,JAMAICA CENTER,03/17/2021,11876,12652
8244,JAMAICA CENTER,03/18/2021,10419,12041
8245,JAMAICA CENTER,03/19/2021,10289,12076
8246,JAMAICA CENTER,03/06/2021,7440,7914
8247,JAMAICA CENTER,03/07/2021,5423,6066
8248,JAMAICA CENTER,03/08/2021,10841,12387
8249,JAMAICA CENTER,03/09/2021,0,0
8250,JAMAICA CENTER,03/10/2021,0,0
8251,JAMAICA CENTER,03/11/2021,11213,13361
8252,JAMAICA CENTER,03/12/2021,11376,12632
8253,JAMAICA CENTER,02/27/2021,6651,7344
8254,JAMAICA CENTER,02/28/2021,5204,5643
8255,JAMAICA CENTER,03/01/2021,10772,12188
8256,JAMAICA CENTER,03/02/2021,11031,13198
8257,JAMAICA CENTER,03/03/2021,11875,12702
8258,JAMAICA CENTER,03/04/2021,10188,12406
8259,JAMAICA CENTER,03/05/2021,10988,12391
8260,72 ST-2 AVE,03/27/2021,3335,2742
8261,72 ST-2 AVE,03/28/2021,1915,1966
8262,72 ST-2 AVE,03/29/2021,7972,9958
8263,72 ST-2 AVE,03/30/2021,9295,11002
8264,72 ST-2 AVE,03/31/2021,9457,11011
8265,72 ST-2 AVE,04/01/2021,9332,10726
8266,72 ST-2 AVE,04/02/2021,8381,9795
8267,72 ST-2 AVE,03/20/2021,4492,5423
8268,72 ST-2 AVE,03/21/2021,3211,4254
8269,72 ST-2 AVE,03/22/2021,9045,10882
8270,72 ST-2 AVE,03/23/2021,9650,11387
8271,72 ST-2 AVE,03/24/2021,9970,11351
8272,72 ST-2 AVE,03/25/2021,9594,11335
8273,72 ST-2 AVE,03/26/2021,9083,10600
8274,72 ST-2 AVE,03/13/2021,4434,5266
8275,72 ST-2 AVE,03/14/2021,3353,4310
8276,72 ST-2 AVE,03/15/2021,9368,11225
8277,72 ST-2 AVE,03/16/2021,9887,11796
8278,72 ST-2 AVE,03/17/2021,10040,11786
8279,72 ST-2 AVE,03/18/2021,9756,11459
8280,72 ST-2 AVE,03/19/2021,9443,11118
8281,72 ST-2 AVE,03/06/2021,4103,5076
8282,72 ST-2 AVE,03/07/2021,2957,3988
8283,72 ST-2 AVE,03/08/2021,8917,10758
8284,72 ST-2 AVE,03/09/2021,9350,10856
8285,72 ST-2 AVE,03/10/2021,9813,11557
8286,72 ST-2 AVE,03/11/2021,9384,11286
8287,72 ST-2 AVE,03/12/2021,9111,10932
8288,72 ST-2 AVE,02/27/2021,3808,4541
8289,72 ST-2 AVE,02/28/2021,2695,3618
8290,72 ST-2 AVE,03/01/2021,8837,10517
8291,72 ST-2 AVE,03/02/2021,9408,10886
8292,72 ST-2 AVE,03/03/2021,9698,11585
8293,72 ST-2 AVE,03/04/2021,9512,11239
8294,72 ST-2 AVE,03/05/2021,9218,10753
8295,86 ST-2 AVE,03/27/2021,3268,2534
8296,86 ST-2 AVE,03/28/2021,1818,1661
8297,86 ST-2 AVE,03/29/2021,5261,5402
8298,86 ST-2 AVE,03/30/2021,5643,5896
8299,86 ST-2 AVE,03/31/2021,5588,5946
8300,86 ST-2 AVE,04/01/2021,5701,5896
8301,86 ST-2 AVE,04/02/2021,5425,5684
8302,86 ST-2 AVE,03/20/2021,4361,4916
8303,86 ST-2 AVE,03/21/2021,3253,4011
8304,86 ST-2 AVE,03/22/2021,5451,5684
8305,86 ST-2 AVE,03/23/2021,5745,6004
8306,86 ST-2 AVE,03/24/2021,5760,5960
8307,86 ST-2 AVE,03/25/2021,6125,6095
8308,86 ST-2 AVE,03/26/2021,6027,5832
8309,86 ST-2 AVE,03/13/2021,4544,4932
8310,86 ST-2 AVE,03/14/2021,3278,3988
8311,86 ST-2 AVE,03/15/2021,5558,5834
8312,86 ST-2 AVE,03/16/2021,5883,6100
8313,86 ST-2 AVE,03/17/2021,6060,6230
8314,86 ST-2 AVE,03/18/2021,5745,5979
8315,86 ST-2 AVE,03/19/2021,6071,6288
8316,86 ST-2 AVE,03/06/2021,4337,4724
8317,86 ST-2 AVE,03/07/2021,3067,3767
8318,86 ST-2 AVE,03/08/2021,5804,5869
8319,86 ST-2 AVE,03/09/2021,5445,5590
8320,86 ST-2 AVE,03/10/2021,5696,5780
8321,86 ST-2 AVE,03/11/2021,5785,5817
8322,86 ST-2 AVE,03/12/2021,5970,6022
8323,86 ST-2 AVE,02/27/2021,3886,4220
8324,86 ST-2 AVE,02/28/2021,2758,3430
8325,86 ST-2 AVE,03/01/2021,5148,5439
8326,86 ST-2 AVE,03/02/2021,5341,5534
8327,86 ST-2 AVE,03/03/2021,5404,5819
8328,86 ST-2 AVE,03/04/2021,5813,5984
8329,86 ST-2 AVE,03/05/2021,5633,5804
8330,96 ST-2 AVE,03/27/2021,2890,2159
8331,96 ST-2 AVE,03/28/2021,1742,1496
8332,96 ST-2 AVE,03/29/2021,5090,4853
8333,96 ST-2 AVE,03/30/2021,5404,5319
8334,96 ST-2 AVE,03/31/2021,5302,5155
8335,96 ST-2 AVE,04/01/2021,5289,5149
8336,96 ST-2 AVE,04/02/2021,5008,4829
8337,96 ST-2 AVE,03/20/2021,3448,3368
8338,96 ST-2 AVE,03/21/2021,2748,3056
8339,96 ST-2 AVE,03/22/2021,5461,5419
8340,96 ST-2 AVE,03/23/2021,5729,5568
8341,96 ST-2 AVE,03/24/2021,5632,5542
8342,96 ST-2 AVE,03/25/2021,5827,5444
8343,96 ST-2 AVE,03/26/2021,5605,5316
8344,96 ST-2 AVE,03/13/2021,3348,3902
8345,96 ST-2 AVE,03/14/2021,2709,3529
8346,96 ST-2 AVE,03/15/2021,5323,5620
8347,96 ST-2 AVE,03/16/2021,5477,5387
8348,96 ST-2 AVE,03/17/2021,5755,5341
8349,96 ST-2 AVE,03/18/2021,5521,5294
8350,96 ST-2 AVE,03/19/2021,5614,5327
8351,96 ST-2 AVE,03/06/2021,2853,3238
8352,96 ST-2 AVE,03/07/2021,2529,3225
8353,96 ST-2 AVE,03/08/2021,4871,5002
8354,96 ST-2 AVE,03/09/2021,5564,5558
8355,96 ST-2 AVE,03/10/2021,5533,5746
8356,96 ST-2 AVE,03/11/2021,5751,5766
8357,96 ST-2 AVE,03/12/2021,5691,5588
8358,96 ST-2 AVE,02/27/2021,2912,3394
8359,96 ST-2 AVE,02/28/2021,2274,2916
8360,96 ST-2 AVE,03/01/2021,5287,5423
8361,96 ST-2 AVE,03/02/2021,4746,5281
8362,96 ST-2 AVE,03/03/2021,5618,5664
8363,96 ST-2 AVE,03/04/2021,5456,5787
8364,96 ST-2 AVE,03/05/2021,4492,4840
8365,NEWARK HW BMEBE,03/27/2021,618,883
8366,NEWARK HW BMEBE,03/28/2021,219,443
8367,NEWARK HW BMEBE,03/29/2021,1641,1743
8368,NEWARK HW BMEBE,03/30/2021,1465,1875
8369,NEWARK HW BMEBE,03/31/2021,1279,1823
8370,NEWARK HW BMEBE,04/01/2021,979,1751
8371,NEWARK HW BMEBE,04/02/2021,638,1420
8372,NEWARK HW BMEBE,03/20/2021,467,838
8373,NEWARK HW BMEBE,03/21/2021,259,659
8374,NEWARK HW BMEBE,03/22/2021,975,1592
8375,NEWARK HW BMEBE,03/23/2021,1034,1605
8376,NEWARK HW BMEBE,03/24/2021,948,1775
8377,NEWARK HW BMEBE,03/25/2021,1009,1686
8378,NEWARK HW BMEBE,03/26/2021,1076,1487
8379,NEWARK HW BMEBE,03/13/2021,423,800
8380,NEWARK HW BMEBE,03/14/2021,271,585
8381,NEWARK HW BMEBE,03/15/2021,874,1487
8382,NEWARK HW BMEBE,03/16/2021,1004,1695
8383,NEWARK HW BMEBE,03/17/2021,990,1650
8384,NEWARK HW BMEBE,03/18/2021,818,1493
8385,NEWARK HW BMEBE,03/19/2021,1001,1476
8386,NEWARK HW BMEBE,03/06/2021,319,702
8387,NEWARK HW BMEBE,03/07/2021,240,495
8388,NEWARK HW BMEBE,03/08/2021,790,1378
8389,NEWARK HW BMEBE,03/09/2021,1018,1605
8390,NEWARK HW BMEBE,03/10/2021,1073,1563
8391,NEWARK HW BMEBE,03/11/2021,1155,1673
8392,NEWARK HW BMEBE,03/12/2021,1033,1718
8393,NEWARK HW BMEBE,02/27/2021,285,684
8394,NEWARK HW BMEBE,02/28/2021,0,382
8395,NEWARK HW BMEBE,03/01/2021,949,1689
8396,NEWARK HW BMEBE,03/02/2021,989,1477
8397,NEWARK HW BMEBE,03/03/2021,1045,1523
8398,NEWARK HW BMEBE,03/04/2021,1075,1643
8399,NEWARK HW BMEBE,03/05/2021,939,1502
8400,HARRISON,03/27/2021,1666,1753
8401,HARRISON,03/28/2021,621,875
8402,HARRISON,03/29/2021,2106,2351
8403,HARRISON,03/30/2021,2314,2641
8404,HARRISON,03/31/2021,2186,2640
8405,HARRISON,04/01/2021,2226,2472
8406,HARRISON,04/02/2021,1974,2260
8407,HARRISON,03/20/2021,1416,1180
8408,HARRISON,03/21/2021,1035,1169
8409,HARRISON,03/22/2021,2212,1951
8410,HARRISON,03/23/2021,2296,2474
8411,HARRISON,03/24/2021,2143,2153
8412,HARRISON,03/25/2021,2448,3114
8413,HARRISON,03/26/2021,2343,2492
8414,HARRISON,03/13/2021,1326,1010
8415,HARRISON,03/14/2021,894,783
8416,HARRISON,03/15/2021,2173,2497
8417,HARRISON,03/16/2021,2212,2448
8418,HARRISON,03/17/2021,2330,2677
8419,HARRISON,03/18/2021,2080,2375
8420,HARRISON,03/19/2021,2236,2494
8421,HARRISON,03/06/2021,1106,1178
8422,HARRISON,03/07/2021,811,1029
8423,HARRISON,03/08/2021,2120,2516
8424,HARRISON,03/09/2021,2290,2640
8425,HARRISON,03/10/2021,2295,2576
8426,HARRISON,03/11/2021,2370,2657
8427,HARRISON,03/12/2021,2347,2634
8428,HARRISON,02/27/2021,1069,1177
8429,HARRISON,02/28/2021,660,855
8430,HARRISON,03/01/2021,2139,2403
8431,HARRISON,03/02/2021,2158,2511
8432,HARRISON,03/03/2021,2601,2500
8433,HARRISON,03/04/2021,2742,2663
8434,HARRISON,03/05/2021,2141,2491
8435,JOURNAL SQUARE,03/27/2021,7182,6212
8436,JOURNAL SQUARE,03/28/2021,3719,3605
8437,JOURNAL SQUARE,03/29/2021,8779,6685
8438,JOURNAL SQUARE,03/30/2021,9338,7258
8439,JOURNAL SQUARE,03/31/2021,8927,7157
8440,JOURNAL SQUARE,04/01/2021,9211,7051
8441,JOURNAL SQUARE,04/02/2021,8435,6204
8442,JOURNAL SQUARE,03/20/2021,6632,5723
8443,JOURNAL SQUARE,03/21/2021,5200,4872
8444,JOURNAL SQUARE,03/22/2021,9119,7043
8445,JOURNAL SQUARE,03/23/2021,9358,7114
8446,JOURNAL SQUARE,03/24/2021,8757,6852
8447,JOURNAL SQUARE,03/25/2021,9610,7024
8448,JOURNAL SQUARE,03/26/2021,9512,6862
8449,JOURNAL SQUARE,03/13/2021,6357,4996
8450,JOURNAL SQUARE,03/14/2021,4446,4350
8451,JOURNAL SQUARE,03/15/2021,8657,6584
8452,JOURNAL SQUARE,03/16/2021,8572,6571
8453,JOURNAL SQUARE,03/17/2021,9166,6656
8454,JOURNAL SQUARE,03/18/2021,8661,6428
8455,JOURNAL SQUARE,03/19/2021,9245,6774
8456,JOURNAL SQUARE,03/06/2021,5803,4703
8457,JOURNAL SQUARE,03/07/2021,4185,3905
8458,JOURNAL SQUARE,03/08/2021,8720,6906
8459,JOURNAL SQUARE,03/09/2021,9410,7173
8460,JOURNAL SQUARE,03/10/2021,8972,7172
8461,JOURNAL SQUARE,03/11/2021,9586,7731
8462,JOURNAL SQUARE,03/12/2021,9527,6895
8463,JOURNAL SQUARE,02/27/2021,5529,4464
8464,JOURNAL SQUARE,02/28/2021,3797,3580
8465,JOURNAL SQUARE,03/01/2021,8518,6718
8466,JOURNAL SQUARE,03/02/2021,8754,6205
8467,JOURNAL SQUARE,03/03/2021,9030,7334
8468,JOURNAL SQUARE,03/04/2021,9039,6887
8469,JOURNAL SQUARE,03/05/2021,9277,6835
8470,GROVE STREET,03/27/2021,4894,5335
8471,GROVE STREET,03/28/2021,2028,2627
8472,GROVE STREET,03/29/2021,4400,5032
8473,GROVE STREET,03/30/2021,4643,5126
8474,GROVE STREET,03/31/2021,4436,5041
8475,GROVE STREET,04/01/2021,4738,5371
8476,GROVE STREET,04/02/2021,4796,5355
8477,GROVE STREET,03/20/2021,4132,4480
8478,GROVE STREET,03/21/2021,3106,3674
8479,GROVE STREET,03/22/2021,4360,5030
8480,GROVE STREET,03/23/2021,4623,5007
8481,GROVE STREET,03/24/2021,4164,4684
8482,GROVE STREET,03/25/2021,4843,5439
8483,GROVE STREET,03/26/2021,5175,5698
8484,GROVE STREET,03/13/2021,3676,4548
8485,GROVE STREET,03/14/2021,2615,3494
8486,GROVE STREET,03/15/2021,4319,5063
8487,GROVE STREET,03/16/2021,4886,5412
8488,GROVE STREET,03/17/2021,4401,5098
8489,GROVE STREET,03/18/2021,4140,4642
8490,GROVE STREET,03/19/2021,4874,5547
8491,GROVE STREET,03/06/2021,3447,3435
8492,GROVE STREET,03/07/2021,2242,2614
8493,GROVE STREET,03/08/2021,3681,4157
8494,GROVE STREET,03/09/2021,4493,4807
8495,GROVE STREET,03/10/2021,4646,4986
8496,GROVE STREET,03/11/2021,4349,5395
8497,GROVE STREET,03/12/2021,4614,5339
8498,GROVE STREET,02/27/2021,2516,2970
8499,GROVE STREET,02/28/2021,1644,2114
8500,GROVE STREET,03/01/2021,3387,3885
8501,GROVE STREET,03/02/2021,3927,4524
8502,GROVE STREET,03/03/2021,4246,4597
8503,GROVE STREET,03/04/2021,4115,4660
8504,GROVE STREET,03/05/2021,4280,4797
8505,EXCHANGE PLACE,03/27/2021,2756,3090
8506,EXCHANGE PLACE,03/28/2021,1011,1578
8507,EXCHANGE PLACE,03/29/2021,2839,3413
8508,EXCHANGE PLACE,03/30/2021,3126,3612
8509,EXCHANGE PLACE,03/31/2021,2958,3505
8510,EXCHANGE PLACE,04/01/2021,3050,3738
8511,EXCHANGE PLACE,04/02/2021,2850,3443
8512,EXCHANGE PLACE,03/20/2021,2268,2590
8513,EXCHANGE PLACE,03/21/2021,1704,2082
8514,EXCHANGE PLACE,03/22/2021,2965,3465
8515,EXCHANGE PLACE,03/23/2021,2932,3593
8516,EXCHANGE PLACE,03/24/2021,2747,3482
8517,EXCHANGE PLACE,03/25/2021,3058,3552
8518,EXCHANGE PLACE,03/26/2021,3109,4079
8519,EXCHANGE PLACE,03/13/2021,2189,2489
8520,EXCHANGE PLACE,03/14/2021,1369,1751
8521,EXCHANGE PLACE,03/15/2021,2749,3356
8522,EXCHANGE PLACE,03/16/2021,2894,3418
8523,EXCHANGE PLACE,03/17/2021,3034,3634
8524,EXCHANGE PLACE,03/18/2021,2858,3375
8525,EXCHANGE PLACE,03/19/2021,3258,3756
8526,EXCHANGE PLACE,03/06/2021,1655,1950
8527,EXCHANGE PLACE,03/07/2021,1197,1628
8528,EXCHANGE PLACE,03/08/2021,2733,3350
8529,EXCHANGE PLACE,03/09/2021,3062,3910
8530,EXCHANGE PLACE,03/10/2021,2995,3643
8531,EXCHANGE PLACE,03/11/2021,3272,3721
8532,EXCHANGE PLACE,03/12/2021,3192,3891
8533,EXCHANGE PLACE,02/27/2021,1373,1800
8534,EXCHANGE PLACE,02/28/2021,985,1375
8535,EXCHANGE PLACE,03/01/2021,2547,3052
8536,EXCHANGE PLACE,03/02/2021,2730,3273
8537,EXCHANGE PLACE,03/03/2021,2936,3485
8538,EXCHANGE PLACE,03/04/2021,2808,3451
8539,EXCHANGE PLACE,03/05/2021,2881,3406
8540,PAVONIA/NEWPORT,03/27/2021,3443,3462
8541,PAVONIA/NEWPORT,03/28/2021,1396,1643
8542,PAVONIA/NEWPORT,03/29/2021,2632,3091
8543,PAVONIA/NEWPORT,03/30/2021,3029,3538
8544,PAVONIA/NEWPORT,03/31/2021,2648,3332
8545,PAVONIA/NEWPORT,04/01/2021,2835,3369
8546,PAVONIA/NEWPORT,04/02/2021,3071,3644
8547,PAVONIA/NEWPORT,03/20/2021,3057,3107
8548,PAVONIA/NEWPORT,03/21/2021,2261,2621
8549,PAVONIA/NEWPORT,03/22/2021,2602,3050
8550,PAVONIA/NEWPORT,03/23/2021,2780,3267
8551,PAVONIA/NEWPORT,03/24/2021,2649,3189
8552,PAVONIA/NEWPORT,03/25/2021,2908,3500
8553,PAVONIA/NEWPORT,03/26/2021,3278,3491
8554,PAVONIA/NEWPORT,03/13/2021,2732,2875
8555,PAVONIA/NEWPORT,03/14/2021,1750,2122
8556,PAVONIA/NEWPORT,03/15/2021,2456,2817
8557,PAVONIA/NEWPORT,03/16/2021,2574,3001
8558,PAVONIA/NEWPORT,03/17/2021,2871,3339
8559,PAVONIA/NEWPORT,03/18/2021,2504,2951
8560,PAVONIA/NEWPORT,03/19/2021,3152,3580
8561,PAVONIA/NEWPORT,03/06/2021,2346,2229
8562,PAVONIA/NEWPORT,03/07/2021,1696,1715
8563,PAVONIA/NEWPORT,03/08/2021,2480,3074
8564,PAVONIA/NEWPORT,03/09/2021,2725,2905
8565,PAVONIA/NEWPORT,03/10/2021,2706,2773
8566,PAVONIA/NEWPORT,03/11/2021,2995,3496
8567,PAVONIA/NEWPORT,03/12/2021,3372,3905
8568,PAVONIA/NEWPORT,02/27/2021,2174,2604
8569,PAVONIA/NEWPORT,02/28/2021,1372,1521
8570,PAVONIA/NEWPORT,03/01/2021,2541,3052
8571,PAVONIA/NEWPORT,03/02/2021,2390,2776
8572,PAVONIA/NEWPORT,03/03/2021,2712,3157
8573,PAVONIA/NEWPORT,03/04/2021,2669,2981
8574,PAVONIA/NEWPORT,03/05/2021,3026,3724
8575,CITY / BUS,03/27/2021,3622,3920
8576,CITY / BUS,03/28/2021,1336,1771
8577,CITY / BUS,03/29/2021,3126,3327
8578,CITY / BUS,03/30/2021,3545,3911
8579,CITY / BUS,03/31/2021,3272,3454
8580,CITY / BUS,04/01/2021,3435,3626
8581,CITY / BUS,04/02/2021,3677,3803
8582,CITY / BUS,03/20/2021,3313,3898
8583,CITY / BUS,03/21/2021,2268,2570
8584,CITY / BUS,03/22/2021,3145,3384
8585,CITY / BUS,03/23/2021,3396,3691
8586,CITY / BUS,03/24/2021,3130,3298
8587,CITY / BUS,03/25/2021,3622,3652
8588,CITY / BUS,03/26/2021,3714,3523
8589,CITY / BUS,03/13/2021,3009,3347
8590,CITY / BUS,03/14/2021,1889,2226
8591,CITY / BUS,03/15/2021,3022,3169
8592,CITY / BUS,03/16/2021,3226,3515
8593,CITY / BUS,03/17/2021,3249,3582
8594,CITY / BUS,03/18/2021,2925,3071
8595,CITY / BUS,03/19/2021,3659,3841
8596,CITY / BUS,03/06/2021,2700,3067
8597,CITY / BUS,03/07/2021,1783,2328
8598,CITY / BUS,03/08/2021,3099,2302
8599,CITY / BUS,03/09/2021,3438,3660
8600,CITY / BUS,03/10/2021,3567,3705
8601,CITY / BUS,03/11/2021,3483,3662
8602,CITY / BUS,03/12/2021,3802,3968
8603,CITY / BUS,02/27/2021,2345,2759
8604,CITY / BUS,02/28/2021,1456,1695
8605,CITY / BUS,03/01/2021,2681,3135
8606,CITY / BUS,03/02/2021,3069,3275
8607,CITY / BUS,03/03/2021,3327,3634
8608,CITY / BUS,03/04/2021,3233,3482
8609,CITY / BUS,03/05/2021,3251,3387
8610,CHRISTOPHER ST,03/27/2021,2923,4519
8611,CHRISTOPHER ST,03/28/2021,1355,1944
8612,CHRISTOPHER ST,03/29/2021,2564,3298
8613,CHRISTOPHER ST,03/30/2021,2946,3948
8614,CHRISTOPHER ST,03/31/2021,2575,3513
8615,CHRISTOPHER ST,04/01/2021,2841,3972
8616,CHRISTOPHER ST,04/02/2021,3106,4360
8617,CHRISTOPHER ST,03/20/2021,2657,4463
8618,CHRISTOPHER ST,03/21/2021,2408,3401
8619,CHRISTOPHER ST,03/22/2021,2544,3246
8620,CHRISTOPHER ST,03/23/2021,2790,3724
8621,CHRISTOPHER ST,03/24/2021,2525,3458
8622,CHRISTOPHER ST,03/25/2021,2953,4300
8623,CHRISTOPHER ST,03/26/2021,2982,4753
8624,CHRISTOPHER ST,03/13/2021,2872,4444
8625,CHRISTOPHER ST,03/14/2021,1859,2764
8626,CHRISTOPHER ST,03/15/2021,2605,3297
8627,CHRISTOPHER ST,03/16/2021,2645,3554
8628,CHRISTOPHER ST,03/17/2021,2871,3946
8629,CHRISTOPHER ST,03/18/2021,2610,3620
8630,CHRISTOPHER ST,03/19/2021,3228,4457
8631,CHRISTOPHER ST,03/06/2021,2695,3934
8632,CHRISTOPHER ST,03/07/2021,1876,2790
8633,CHRISTOPHER ST,03/08/2021,2749,3411
8634,CHRISTOPHER ST,03/09/2021,3203,3989
8635,CHRISTOPHER ST,03/10/2021,3117,4049
8636,CHRISTOPHER ST,03/11/2021,3426,4629
8637,CHRISTOPHER ST,03/12/2021,3717,5252
8638,CHRISTOPHER ST,02/27/2021,2335,3205
8639,CHRISTOPHER ST,02/28/2021,1526,2146
8640,CHRISTOPHER ST,03/01/2021,2565,3226
8641,CHRISTOPHER ST,03/02/2021,2793,3490
8642,CHRISTOPHER ST,03/03/2021,2870,3775
8643,CHRISTOPHER ST,03/04/2021,3069,3890
8644,CHRISTOPHER ST,03/05/2021,3203,4421
8645,9TH STREET,03/27/2021,1652,2236
8646,9TH STREET,03/28/2021,631,820
8647,9TH STREET,03/29/2021,931,1241
8648,9TH STREET,03/30/2021,974,1379
8649,9TH STREET,03/31/2021,947,1230
8650,9TH STREET,04/01/2021,941,1378
8651,9TH STREET,04/02/2021,1182,1506
8652,9TH STREET,03/20/2021,1411,1918
8653,9TH STREET,03/21/2021,1132,1417
8654,9TH STREET,03/22/2021,915,1345
8655,9TH STREET,03/23/2021,1064,1347
8656,9TH STREET,03/24/2021,910,1231
8657,9TH STREET,03/25/2021,1104,1576
8658,9TH STREET,03/26/2021,1011,1753
8659,9TH STREET,03/13/2021,1237,1831
8660,9TH STREET,03/14/2021,853,1124
8661,9TH STREET,03/15/2021,893,1212
8662,9TH STREET,03/16/2021,907,1258
8663,9TH STREET,03/17/2021,1053,1422
8664,9TH STREET,03/18/2021,883,1186
8665,9TH STREET,03/19/2021,1057,1537
8666,9TH STREET,03/06/2021,1068,1550
8667,9TH STREET,03/07/2021,804,1092
8668,9TH STREET,03/08/2021,833,1189
8669,9TH STREET,03/09/2021,982,1453
8670,9TH STREET,03/10/2021,1040,1322
8671,9TH STREET,03/11/2021,1136,1552
8672,9TH STREET,03/12/2021,1229,1836
8673,9TH STREET,02/27/2021,931,1352
8674,9TH STREET,02/28/2021,624,817
8675,9TH STREET,03/01/2021,876,1149
8676,9TH STREET,03/02/2021,887,1289
8677,9TH STREET,03/03/2021,986,1408
8678,9TH STREET,03/04/2021,1069,1330
8679,9TH STREET,03/05/2021,984,1489
8680,14TH STREET,03/27/2021,2353,2723
8681,14TH STREET,03/28/2021,981,1336
8682,14TH STREET,03/29/2021,2024,2674
8683,14TH STREET,03/30/2021,2260,2755
8684,14TH STREET,03/31/2021,2112,2686
8685,14TH STREET,04/01/2021,2220,2822
8686,14TH STREET,04/02/2021,1982,2624
8687,14TH STREET,03/20/2021,2197,2566
8688,14TH STREET,03/21/2021,1484,2155
8689,14TH STREET,03/22/2021,2189,2782
8690,14TH STREET,03/23/2021,2342,2933
8691,14TH STREET,03/24/2021,2023,2821
8692,14TH STREET,03/25/2021,2412,3126
8693,14TH STREET,03/26/2021,1958,3028
8694,14TH STREET,03/13/2021,1910,2480
8695,14TH STREET,03/14/2021,1159,1571
8696,14TH STREET,03/15/2021,1941,2469
8697,14TH STREET,03/16/2021,2143,2717
8698,14TH STREET,03/17/2021,2131,2902
8699,14TH STREET,03/18/2021,2015,2658
8700,14TH STREET,03/19/2021,2295,3056
8701,14TH STREET,03/06/2021,1809,2353
8702,14TH STREET,03/07/2021,1266,1512
8703,14TH STREET,03/08/2021,1929,2567
8704,14TH STREET,03/09/2021,2206,2891
8705,14TH STREET,03/10/2021,2248,2973
8706,14TH STREET,03/11/2021,2198,2922
8707,14TH STREET,03/12/2021,2436,3092
8708,14TH STREET,02/27/2021,1676,2117
8709,14TH STREET,02/28/2021,1032,1312
8710,14TH STREET,03/01/2021,1850,2477
8711,14TH STREET,03/02/2021,2125,2628
8712,14TH STREET,03/03/2021,2228,2893
8713,14TH STREET,03/04/2021,1547,2710
8714,14TH STREET,03/05/2021,2250,2918
8715,TWENTY THIRD ST,03/27/2021,1337,1900
8716,TWENTY THIRD ST,03/28/2021,597,896
8717,TWENTY THIRD ST,03/29/2021,1666,2251
8718,TWENTY THIRD ST,03/30/2021,1959,2448
8719,TWENTY THIRD ST,03/31/2021,1795,2329
8720,TWENTY THIRD ST,04/01/2021,1684,2345
8721,TWENTY THIRD ST,04/02/2021,1776,2394
8722,TWENTY THIRD ST,03/20/2021,1233,1739
8723,TWENTY THIRD ST,03/21/2021,820,1212
8724,TWENTY THIRD ST,03/22/2021,1691,2177
8725,TWENTY THIRD ST,03/23/2021,1868,2517
8726,TWENTY THIRD ST,03/24/2021,1836,2355
8727,TWENTY THIRD ST,03/25/2021,1747,2462
8728,TWENTY THIRD ST,03/26/2021,1549,2622
8729,TWENTY THIRD ST,03/13/2021,1216,1673
8730,TWENTY THIRD ST,03/14/2021,678,961
8731,TWENTY THIRD ST,03/15/2021,1652,2190
8732,TWENTY THIRD ST,03/16/2021,1784,2289
8733,TWENTY THIRD ST,03/17/2021,1902,2418
8734,TWENTY THIRD ST,03/18/2021,1587,2209
8735,TWENTY THIRD ST,03/19/2021,1896,2502
8736,TWENTY THIRD ST,03/06/2021,1059,1405
8737,TWENTY THIRD ST,03/07/2021,693,1035
8738,TWENTY THIRD ST,03/08/2021,1691,2082
